name,esr_code,settlement_name,latitude,longitude,region
Зверево,512002,Зверево,56.7161111111111,49.6755555555556,
Зебляки,307708,Зебляки,58.4222222222222,45.6491666666667,
Зеледеево,890606,Зеледеево,56.0741666666667,91.9777777777778,
Зеленая,410701,Зелёная,57.5683333333333,32.73,
Зеленоборск,287218,Зеленоборск,61.4736111111111,64.05,
Зеленогорск,039301,Зеленогорск,56.1166666666667,94.5833333333333,
Зеленое Поле,466707,Зеленое Поле,54.9269444444444,73.2047222222222,
Зеленокумск,536702,Зеленокумск,44.4033333333333,43.8841666666667,
Зеленчук,530706,Зеленчук,45.1230555555556,40.7075,
Зеленый (обп),293516,Зеленый,50.8008333333333,40.6583333333333,
Зеленый Бор,235105,Зеленый Бор,56.8441666666667,31.5180555555556,
Зеленый Гай,419617,Зеленый Гай,50.7611111111111,37.3647222222222,
Зеленый Дол,251201,Зелёный Дол,56.1541666666667,42.7563888888889,
Зеленый Колодезь,430940,Зеленый Колодезь,53.2744444444444,40.0647222222222,
Зеленый Луг (рзд),510050,Зеленый Луг,50.7844444444444,47.3936111111111,
Зелецино,269601,ст. Зелецино,56.135259,44.133897,
Земетчино,632505,Земетчино,53.4977777777778,42.62,
Земцы,064820,Земцы,57.2611111111111,28.4008333333333,
Зензеватка,622804,Зензеватка,49.8044444444444,44.5469444444444,
Зензели,541700,Зензели,45.9338888888889,47.0558333333333,
Зензели (эксп.),615707,Зензели,45.9338888888889,47.0558333333333,
Зеньково,864002,Зеньково,54.8130555555556,31.6238888888889,
Зерново,328808,Зерново,52.1958333333333,34.0816666666667,
Зерново (эксп.),334601,Зерново,52.1958333333333,34.0816666666667,
Зерноград,517307,Зерноград,46.8494444444444,40.3127777777778,
Зерцалы,881005,Зерцалы,56.2713888888889,90.2602777777778,
Зилай,277818,Зилай,57.8494444444444,53.3083333333333,
Зилово,949602,Зилово,55.5775,33.7777777777778,
Зима,923104,Зима,53.9102777777778,102.043333333333,
Зименки,269027,Зименки,58.0072222222222,40.2180555555556,
Зимовники,519209,Зимовники,47.1452777777778,42.4677777777778,
Зимовье,917902,Зимовье,54.2305555555556,83.5416666666667,
Зимогорье,496806,Зимогорье,57.9561111111111,33.2780555555556,
Зимогорье,838306,Зимогорье,57.9561111111111,33.2780555555556,
Зинаидино,436612,Зинаидино,50.8852777777778,35.905,
Зирган,653156,Зирган,53.2227777777778,55.9186111111111,
Златоуст,806201,Златоуст,56.8936111111111,40.7961111111111,
Злобино,891806,Злобино,54.7236111111111,37.5316666666667,
Злобино (перев.),891909,Злобино,54.7236111111111,37.5316666666667,
Злоказово,807026,Злоказово,55.4644444444444,59.4561111111111,
Злынка,202309,Злынка,52.4275,31.7369444444444,
Злынка (эксп.),201202,ст. Злынка-Экспорт,52.475379,31.667132,
Змейка (рзд),911931,Змейка,44.1425,43.1180555555556,
Змиевка,216800,Змиёвка,52.6722222222222,36.38,
Знаменка,410006,Знаменка,51.9644444444444,40.9819444444444,
Знаменка-Пассажирская,410010,Знаменка,51.9644444444444,40.9819444444444,
Знаменск,101706,Знаменск,48.5866666666667,45.7369444444444,
Знойное (обп),816152,Знойное,52.9744444444444,60.6288888888889,
Золино,264319,Золино,55.825,42.9958333333333,
Золотарево,216458,Золотарево,47.2772222222222,38.7905555555556,
Золотая Степь,626107,Золотая Степь,51.2794444444444,46.7894444444444,
Золотинка,911304,Золотинка,56.1811111111111,124.8625,
Золотоноша I,424303,Золотоноша,51.2902777777778,119.196388888889,
Золотухино,217304,Золотухино,52.1375,115.919722222222,
Зональный,843003,Зональный,52.7261111111111,85.1313888888889,
Зорино,626330,Зорино,51.6125,36.5902777777778,
Зоринский,623703,Зоринский,51.6391666666667,46.0080555555556,
Зубанья,266917,Зубанья,57.6461111111111,46.4841666666667,
Зубарево,947656,Зубарево,56.4386111111111,38.9422222222222,
Зубково,835905,Зубково,53.6122222222222,36.135,
Зубова Поляна,640408,Зубова Поляна,54.0758333333333,42.8319444444444,
Зубцов,063508,Зубцов,56.1761111111111,34.5825,
Зудыра,949621,Зудыра,53.1069444444444,117.795,
Зуевка,274006,Зуевка,51.4044444444444,36.7755555555556,
Зуй,932404,Зуй,52.4552777777778,104.049722222222,
Зун-Торей,944628,Зун-Торей,50.435,116.462777777778,
Зуяково,653910,Зуяково,54.4030555555556,57.3794444444444,
Зыково (обп),640037,Зыково,57.6008333333333,49.6405555555556,
Зырянка,829006,Зырянка,65.7344444444444,150.897777777778,
Зыряновский,786609,Зыряновский,57.7630555555556,61.6288888888889,
Зюкай,762319,Зюкай,58.2927777777778,54.6866666666667,
Зяба,925129,Зяба,56.3788888888889,102.129722222222,
Зябки (рзд),165114,Зябки,54.31,36.5147222222222,
Ибреси,248001,Ибреси,55.3041666666667,47.0388888888889,
Ива,771708,Ива,58.0230555555556,60.3858333333333,
Ивакша,294207,Ивакша,62.4119444444444,40.3869444444444,
Ивановка,406316,Ивановка,52.3447222222222,47.0461111111111,
Ивановка,717101,Ивановка,52.3447222222222,47.0461111111111,
Ивановка (рзд),598164,Ивановка,52.3447222222222,47.0461111111111,
Иваново,318505,Иваново,58.7305555555556,33.1875,
Ивановский,620601,Ивановский,50.5991666666667,128.333888888889,
Ивантеевка,235209,Ивантеевка,52.2677777777778,49.1147222222222,
Иванцево,238322,Иванцево,57.1036111111111,40.8991666666667,
Ивачково,340903,Ивачково,55.2277777777778,37.4736111111111,
Ивашево,305702,Ивашево,58.2552777777778,43.0061111111111,
Ивдель I,777102,Ивдель,60.6944444444444,60.4244444444444,
Ивдель II (пп),777117,Ивдель,60.6944444444444,60.4244444444444,
Ивня,435802,Ивня,51.0622222222222,36.1369444444444,
Игирма,926102,Игирма,56.9819444444444,103.627777777778,
Иглино,655403,Иглино,54.8413888888889,56.4411111111111,
Игнатково (узк.),408538,Игнатково,56.0047222222222,30.02,
Игнатьевский (рзд),797746,Игнатьевский,44.8480555555556,40.4505555555556,
Игоревская,173002,Игоревская,55.4580555555556,33.2911111111111,
Иготино,267604,Иготино,58.1963888888889,48.0341666666667,
Игра,277409,Игра,57.5466666666667,53.0991666666667,
Игумново,264803,Игумново,59.2713888888889,38.5958333333333,
Идель,012101,Идель,64.1294444444444,34.2525,
Идрица,066309,Идрица,56.3319444444444,28.8872222222222,
Ижевск,255409,Ижевск,56.8497222222222,53.2072222222222,
Избербаш,543903,Избербаш,42.5652777777778,47.8711111111111,
Изварино,504909,Изварино,54.5136111111111,38.1658333333333,
Изварино,848045,Изварино,54.5136111111111,38.1658333333333,
Известковая,961604,Известковая,59.5377777777778,33.9422222222222,
Известковый,965304,Известковый,48.9875,131.546944444444,
Известковый (рзд),708691,Известковый,48.9875,131.546944444444,
Известковый Завод,962202,Известковый завод,51.1925,49.6933333333333,
Известь,222500,Известь,53.9372222222222,42.4461111111111,
Издешково,173407,Издешково,55.1397222222222,33.5922222222222,
Издревая (обп),852068,Издревая,54.9811111111111,83.2097222222222,
Измалково,218101,Измалково,55.6658333333333,37.3222222222222,
Износки,189509,Износки,54.9875,35.3222222222222,
Изотово,508806,Изотово,56.67,88.7669444444444,
Изотово,849809,Изотово,56.67,88.7669444444444,
Изоча,067212,Изоча,56.1352777777778,30.0191666666667,
Изумруд,793711,Изумруд,57.0722222222222,61.4019444444444,
Изъяю (рзд),288140,Изъяю,65.1061111111111,56.9861111111111,
Изыкан,924003,Изыкан,56.1280555555556,99.7638888888889,
Изынский,853804,Изынский,55.1811111111111,83.9958333333333,
Икабья,904508,Икабья,56.9969444444444,118.769722222222,
Иковка,828200,Иковка,55.6075,64.9419444444444,
Икура,962823,Икура,48.7297222222222,133.1075,
Икша,238103,Икша,56.6088888888889,46.0644444444444,
Илеза,298301,Илеза,61.0555555555556,43.9077777777778,
Илемсельга,010731,Илемсельга,62.3033333333333,34.5180555555556,
Илес (рзд),295411,Илес,64.3569444444445,40.5986111111111,
Илим,783508,Илим,57.3661111111111,58.965,
Илларионово,453406,Илларионово,55.0486111111111,45.1522222222222,
Иловля I,614206,Иловля,49.3013888888889,43.9827777777778,
Иловля II,614305,Иловля,49.3013888888889,43.9827777777778,
Ильино,264108,Ильино,55.5819444444444,33.5947222222222,
Ильинский Погост,233364,Ильинский Погост,59.3861111111111,31.2627777777778,
Ильичев,242823,Ильичев,47.1366666666667,42.6947222222222,
Илька,938006,Илька,51.72,108.523333333333,
Ильмановка (рзд),064515,Ильмановка,56.2219444444444,33.2852777777778,
Ильмень,622005,Ильмень,58.2288888888889,30.7861111111111,
Ильмовка,781466,Ильмовка,56.7747222222222,59.6033333333333,
Имандра,016140,Имандра,67.8497222222222,33.2597222222222,
Именновский,772950,Именновский,58.6102777777778,59.4802777777778,
Инга (рзд),276139,Инга,48.5308333333333,44.3344444444444,
Ингаир,796141,Ингаир,58.6061111111111,68.7663888888889,
Инголь,884728,Инголь,55.5172222222222,88.7094444444444,
Индра,110427,Индра,58.0661111111111,65.2833333333333,
Индра (эксп.),110200,Индра,58.0661111111111,65.2833333333333,
Индустрия (пп),861336,Индустрия,43.8716666666667,42.7044444444444,
Индюк (рзд),533812,Индюк,44.2216666666667,39.2408333333333,
Инжавино,602707,Инжавино,52.3230555555556,42.4838888888889,
Инза,642102,Инза,53.8580555555556,46.3572222222222,
Инзер,654006,Инзер,54.2155555555556,57.5622222222222,
Инкерман I,473202,Инкерман,44.6144444444444,33.6088888888889,
Инкерман I,858009,Инкерман,44.6144444444444,33.6088888888889,
Инкерман I (эксп.),478403,Инкерман,44.6144444444444,33.6088888888889,
Инкерман I (эксп.),858102,Инкерман,44.6144444444444,33.6088888888889,
Инкерман II,473109,Инкерман,44.6144444444444,33.6088888888889,
Инкерман II,858206,Инкерман,44.6144444444444,33.6088888888889,
Иноземцево,531959,Иноземцево,44.0972222222222,43.0894444444444,
Инсар,641044,Инсар,54.0655555555556,44.2927777777778,
Инта I,288600,Инта,66.0366666666667,60.1152777777778,
Инта II,288704,Инта,66.0366666666667,60.1152777777778,
Инчхе,544003,Инчхе,42.4705555555556,47.9416666666667,
Иня (рзд),850030,Иня,50.4516666666667,86.6263888888889,
Иня-Восточная,851601,Иня-Восточная,55.1111111111111,83.0069444444444,
Иоссер,285000,Иоссер,62.9944444444444,52.1886111111111,
Ипатово,528301,Ипатово,56.33,85.0422222222222,
Ипуть,155771,Ипуть,52.9019444444444,32.0508333333333,
Ипуть,203000,Ипуть,52.9019444444444,32.0508333333333,
Ираель,287102,Ираёль,64.4094444444444,55.1933333333333,
Ирба,888447,Ирба,53.9861111111111,92.9083333333333,
Ирбит,787804,Ирбит,57.6838888888889,63.0577777777778,
Иргиз,625304,Иргиз,51.9405555555556,48.5002777777778,
Иренский,763504,Иренский,57.4558333333333,56.8919444444444,
Иркир (рзд),997818,Иркир,51.2472222222222,142.674166666667,
Иркутск-Пассажирский,930108,Иркутск,52.2864,104.3052,
Иркутск-Сортировочный,930004,Иркутск,52.2863888888889,104.280555555556,
Ирса,042107,Ирса,59.4544444444444,31.9013888888889,
Иртышский Завод,712700,Иртышский,54.8141666666667,73.5897222222222,
Ирша,347601,Ирша,55.9277777777778,94.7997222222222,
Иса,916401,Иса,51.7591666666667,131.028055555556,
Исакогорка,290009,Исакогорка,64.4472222222222,40.6197222222222,
Исеть,771500,Исеть,53.8480555555556,105.983333333333,
Исилькуль,832009,Исилькуль,54.9091666666667,71.2672222222222,
Искитим,853005,Искитим,54.6425,83.3063888888889,
Искра (рзд),841012,Искра,50.8652777777778,37.1622222222222,
Исток,794112,Исток,60.4663888888889,46.52,
Источник,775003,Источник,54.4144444444444,47.7083333333333,
Итатка,874904,Итатка,56.8236111111111,85.6013888888889,
Иткуль (рзд),802111,Иткуль,55.93,64.7911111111111,
Итларь,313910,Итларь,56.8597222222222,39.2880555555556,
Ишалино (рзд),803129,Ишалино,55.4147222222222,61.0030555555556,
Ишим,791608,Ишим,56.1108333333333,69.4733333333333,
Ишково (рзд),627920,Ишково,59.3525,40.9583333333333,
Иштуган,253616,Иштуган,56.1619444444444,50.5766666666667,
Ишутино (рзд),213426,Ишутино,55.9327777777778,42.8127777777778,
Ищерская,539503,Ищерская,43.7194444444444,45.1208333333333,
Июс,885400,Июс,54.7005555555556,89.7633333333333,
Йошкар-Ола,252401,Йошкар-Ола,56.6616666666667,47.9822222222222,
Кааламо,023905,Кааламо,61.9019444444444,30.5,
Кабаклы (обп),833042,Кабаклы,55.1880555555556,76.5222222222222,
Кабаково,651972,Кабаково,58.185,53.0241666666667,
Кабалуд,762037,Кабалуд,57.9230555555556,53.8611111111111,
Кабановка,658755,Кабановка,53.1255555555556,32.8158333333333,
Кабанье,498905,Кабанье,56.1469444444444,71.4925,
Кабанье,839402,Кабанье,56.1469444444444,71.4925,
Кабарга,973828,Кабарга,45.3144444444444,133.365277777778,
Кабардинская,534105,Кабардинская,44.4891666666667,39.4966666666667,
Кабожа,043203,Кабожа,59.0191666666667,35.4277777777778,
Кавалерский,514510,Кавалерский,46.3433333333333,40.4516666666667,
Кавказ,527900,Кавказ,55.1194444444444,54.9080555555556,
"Кавказ (паром, эксп. на",528602,Кавказ,55.1194444444444,54.9080555555556,
"Кавказ (паром, эксп. на",529906,Кавказ,55.1194444444444,54.9080555555556,
"Кавказ (паром, эксп. на",529408,Кавказ,55.1194444444444,54.9080555555556,
"Кавказ (паром, эксп. на",528208,Кавказ,55.1194444444444,54.9080555555556,
"Кавказ (паром, эксп.)",528000,Кавказ,55.1194444444444,54.9080555555556,
"Кавказ (паром,эксп. на",528801,Кавказ,55.1194444444444,54.9080555555556,
Кавказ (эксп.),528104,Кавказ,55.1194444444444,54.9080555555556,
Кавказская,520009,Кавказская,45.4436111111111,40.6725,
Кагальник,517203,Кагальник,47.0769444444444,39.3238888888889,
Кадала,942105,Кадала,52.0191666666667,113.332222222222,
Каджером,287504,Каджером,64.6919444444444,55.9063888888889,
Кади-Юрт,542629,Кади-юрт,43.3158333333333,46.3077777777778,
Кадниковский,301307,Кадниковский,60.32,40.265,
Кадошкино,641101,Кадошкино,54.0308333333333,44.4186111111111,
Кадуй,046108,Кадуй,59.1983333333333,37.1502777777778,
Каз,865801,Каз,53.1102777777778,87.5502777777778,
Казаки,218203,Казаки,52.6252777777778,38.2675,
Казаковка,623949,Казаковка,53.2241666666667,46.7808333333333,
Казанка,414401,Казанка,55.8252777777778,56.3197222222222,
Казаново,947804,Казаново,53.8833333333333,32.9466666666667,
Казановская,886935,Казановская,53.1902777777778,90.0938888888889,
Казань,250302,Казань,55.8738888888889,49.0855555555556,
Казань (перев.),250406,Казань,55.8738888888889,49.0855555555556,
Казариново,304377,Казариново,57.3216666666667,29.3927777777778,
Казачий,961110,Казачий,45.5538888888889,40.5522222222222,
Казачья Лопань,432306,Казачья,53.9288888888889,37.1605555555556,
Казачья Лопань (эксп.),441201,Казачья,53.9288888888889,37.1605555555556,
Казинка,592100,Казинка,47.3458333333333,41.9194444444444,
Казначеевка,214005,Казначеевка,52.7619444444444,40.3294444444444,
Кайракты,702133,Кайракты,50.9680555555556,55.9205555555556,
Кака,752001,Кака,41.4786111111111,47.6369444444444,
Какичев,587600,Какичев,48.1380555555556,40.7466666666667,
Кала,547675,Кала,42.16,48.1063888888889,
Калары,866005,Калары,52.9175,87.5633333333333,
Калач,583506,Калач,58.5527777777778,63.0244444444444,
Калачинская,832808,Калачинская,55.2563888888889,74.5727777777778,
Калашниково,062308,Калашниково,57.6969444444444,56.8555555555556,
Каликино,265505,Каликино,58.1294444444444,40.5261111111111,
Калининград-Пассажирский,100016,Калининград,54.7,20.45,
Калининград-Сортировочный,100001,Калининград,54.7,20.45,
Калининград-Сортировочный,100302,Калининград,54.7,20.45,
Калининград-Сортировочный,100105,Калининград,54.7,20.45,
Калинино,613909,Калинино,51.2658333333333,42.2633333333333,
Калино,766108,Калино,57.9133333333333,39.5680555555556,
Калинов,375847,Калинов,48.0025,39.9172222222222,
Калиновка I,336804,Калиновка,46.8391666666667,39.4727777777778,
Калиновка II,337402,Калиновка,46.8391666666667,39.4727777777778,
Калище,074803,Калище,57.1080555555556,33.2136111111111,
Калманка,844608,Калманка,52.8997222222222,83.5388888888889,
Калтан,865106,Калтан,52.79,53.5275,
Калуга I,188205,Калуга,54.4980555555556,36.1916666666667,
Калязин,050508,Калязин,57.2402777777778,37.855,
Кама,257000,ст. Кама,56.297666,54.110581,
Кама (перев.),257104,Кама,60.4141666666667,69.0458333333333,
Кама (эксп.),257208,Кама,60.4141666666667,69.0458333333333,
Камарчага,892508,Камарчага,55.8094444444444,93.6808333333333,
Камбарка,257405,Камбарка,56.2652777777778,54.1944444444444,
Каменка,422906,Каменка,56.1783333333333,37.3011111111111,
Каменка,600044,Каменка,56.1783333333333,37.3011111111111,
Каменка,621515,Каменка,56.1783333333333,37.3011111111111,
Каменная Речка,895510,Каменная Речка,54.0061111111111,61.92,
Каменногорск,021702,Каменногорск,60.9508333333333,29.1308333333333,
Каменное Поле (рзд),457159,Каменное,59.1525,51.5077777777778,
Каменный Бродик (рзд),870918,Каменный,50.0219444444444,41.3530555555556,
Каменный Мост,407408,Каменный,50.0219444444444,41.3530555555556,
Каменоломни,513109,Каменоломни,47.6661111111111,40.2016666666667,
Каменск-Уральский,795100,Каменск-Уральский,56.3841666666667,62.0091666666667,
Каменская,587206,Каменская,55.4247222222222,39.2697222222222,
Каменское,455806,Каменское,45.2811111111111,35.5255555555556,
Каменушка,972045,Каменушка,53.9016666666667,85.1444444444444,
Камень-на-Оби,836601,Камень-на-Оби,53.7913888888889,81.3544444444444,
Камень-Рыболов,975306,Камень-Рыболов,44.7291666666667,132.025,
Каминский,316355,Каминский,57.1552777777778,41.47,
Камышеваха,497847,Камышеваха,47.3025,39.8113888888889,
Камышеваха,838575,Камышеваха,47.3025,39.8113888888889,
Камышевка,554005,Камышевка,47.5619444444444,39.1872222222222,
Камышет,920958,Камышет,55.2061111111111,98.795,
Камышин,623008,Камышин,50.0836111111111,45.4072222222222,
Камышин (перев.),623205,Камышин,50.0836111111111,45.4072222222222,
Камышин (эксп.),623101,Камышин,50.0836111111111,45.4072222222222,
Камышлов,792901,Камышлов,56.8466666666667,62.7119444444444,
Камышовая,979608,Камышовая,53.7861111111111,90.6947222222222,
Камышовая (эксп.),979504,Камышовая,53.7861111111111,90.6947222222222,
Камышовая Бухта,472905,Камышовая,53.7861111111111,90.6947222222222,
Камышовая Бухта,858507,Камышовая,53.7861111111111,90.6947222222222,
Камышовая Бухта (эксп.),472407,Камышовая,53.7861111111111,90.6947222222222,
Камышовая Бухта (эксп.),858600,Камышовая,53.7861111111111,90.6947222222222,
Камышта,887603,Камышта,53.5644444444444,90.3897222222222,
Канадей,635236,Канадей,53.1575,47.5244444444444,
Канаевка,634002,Канаевка,52.1877777777778,49.6466666666667,
Канал (рзд),636811,Канал,56.8194444444444,60.1491666666667,
Канальная,612342,Канальная,48.4255555555556,44.3841666666667,
Канаш,248105,Канаш,53.9633333333333,54.4636111111111,
Кандалакша,014906,Кандалакша,67.1566666666667,32.4141666666667,
Кандалакша (перев.),015006,Кандалакша,67.1566666666667,32.4141666666667,
Кандалакша (эксп.),015701,Кандалакша,67.1566666666667,32.4141666666667,
Кандиевка (рзд),632825,Кандиевка,53.1966666666667,42.9005555555556,
Кандры,651205,Кандры,54.5527777777778,54.1080555555556,
Каневская,516003,Каневская,46.0791666666667,38.9630555555556,
Каннельярви,039602,Каннельярви,60.3552777777778,29.3947222222222,
Кантемировка,586006,Кантемировка,49.7019444444444,39.8541666666667,
Канцеровка,465302,Канцеровка,52.4161111111111,54.2988888888889,
Канчерово,813351,Канчерово,51.5222222222222,57.1022222222222,
Капитановка,423400,Капитановка,52.5108333333333,37.3072222222222,
Капитолово,038008,Капитолово,60.0977777777778,30.4486111111111,
Капустин Яр,616108,Капустин Яр,48.5744444444444,45.7663888888889,
Капустино,423701,Капустино,43.7755555555556,45.3352777777778,
Капчалы,886278,Капчалы,53.6302777777778,90.7266666666667,
Карабула,895807,Карабула,58.0327777777778,97.3894444444445,
Карабулак,609602,Карабулак,46.0566666666667,47.5711111111111,
Карабулак,701705,Карабулак,46.0566666666667,47.5711111111111,
Карагай,686902,Карагай,52.8394444444444,55.7627777777778,
Карагайка,796527,Карагайка,52.2511111111111,86.3047222222222,
Карагайка (рзд),653338,Карагайка,52.2511111111111,86.3047222222222,
Карагайлы,675206,Карагайлы,53.9852777777778,58.5805555555556,
Караганда-Сортировочная,673007,Караганда,50.7008333333333,59.7188888888889,
Карай,886333,Карай,56.0447222222222,48.6483333333333,
Каракуль,730604,Каракуль,54.2361111111111,56.3947222222222,
Карамбай,254727,Карамбай,56.5586111111111,52.5830555555556,
Карамыш,621303,Карамыш,51.0336111111111,45.5363888888889,
Карамышево,070056,Карамышево,51.2611111111111,39.5488888888889,
Каран,653215,Каран,54.0494444444444,54.7369444444444,
Каран-Елга (рзд),651217,Каран-Елга,54.5066666666667,55.6616666666667,
Караозек,671533,Караозек,46.5469444444444,48.6275,
Караозек,732506,Караозек,46.5469444444444,48.6275,
Карасай,705250,Карасай,51.1630555555556,55.935,
Карасево,233909,Карасево,55.455,60.3038888888889,
Карасук I,835609,Карасук,52.3855555555556,85.5925,
Каратун,249305,Каратун,55.2366666666667,48.4047222222222,
Карачев,200500,Карачев,53.1216666666667,34.9827777777778,
Карбышево I,830304,Карбышево,56.4894444444444,84.4519444444445,
Карбышево I (перев.),830408,Карбышево,56.4894444444444,84.4519444444445,
Карбышево II,832600,Карбышево,56.4894444444444,84.4519444444445,
Каргала,811801,Каргала,55.7741666666667,89.8938888888889,
Каргалытамак (пп),651332,Каргалытамак,54.5688888888889,54.7188888888889,
Каргаполье,827903,Каргаполье,55.8636111111111,64.2119444444444,
Каргат,834108,Каргат,55.1944444444444,80.2830555555555,
Каргинская,542328,Каргинская,49.3536111111111,41.6375,
Кардаил,605000,Кардаил,51.4052777777778,42.8941666666667,
Кардон,667909,Кардон,56.1397222222222,31.3675,
Кардымово,172103,Кардымово,54.8913888888889,32.4358333333333,
Карели,578809,Карели,53.2758333333333,41.1930555555556,
Карелино,773949,Карелино,58.0244444444444,38.5741666666667,
Каримово (рзд),304911,Каримово,53.5561111111111,54.1658333333333,
Карламан,652000,Карламан,54.3144444444444,56.1336111111111,
Карловка,441409,Карловка,54.8475,35.7888888888889,
Карлык (рзд),863331,Карлык,55.1308333333333,94.6708333333333,
Кармак,792244,Кармак,57.095,64.8552777777778,
Кармала (рзд),646635,Кармала,54.2344444444444,50.2686111111111,
Кармалиновский (рзд),526518,Кармалиновский,45.4561111111111,41.3305555555556,
Карманово,257706,Карманово,55.4655555555556,52.0527777777778,
Карпинск,775304,Карпинск,59.7666666666667,60.0011111111111,
Карпово,405474,Карпово,56.3222222222222,34.5030555555556,
Карповская,615904,Карповская,57.9283333333333,38.2244444444444,
Карпогоры,291500,Карпогоры,64.0005555555556,44.4491666666667,
Карпогоры-Пассажирская,291603,Карпогоры,64.0005555555556,44.4491666666667,
Карпунино,787208,Карпунино,59.8241666666667,39.7961111111111,
Карстовая,925839,Карстовая,56.7263888888889,104.413888888889,
Карталы I,816203,Карталы,53.9538888888889,57.8586111111111,
Карталы I (эксп.),816504,Карталы,53.9538888888889,57.8586111111111,
Карталы II,816218,Карталы,53.9538888888889,57.8586111111111,
Карымская,943108,Карымская,56.3358333333333,93.2869444444444,
Карьер 122 км (рзд),586824,Карьер,52.85,36.2355555555556,
Карьер 122 км (рзд),586608,Карьер,52.85,36.2355555555556,
Касарги (рзд),803133,Касарги,55.34,61.1105555555556,
Касимов,221507,Касимов,54.9372222222222,41.3913888888889,
Касиновка (рзд),526015,Касиновка,52.0330555555556,36.8130555555556,
Каспа (рзд),888521,Каспа,54.2252777777778,93.2944444444445,
Касьяновка,931401,Касьяновка,49.7394444444444,39.7863888888889,
Катав-Ивановск,808404,Катав-Ивановск,54.7522222222222,58.1983333333333,
Катайск,827509,Катайск,55.5536111111111,70.5061111111111,
Каучук,257301,Каучук,51.4669444444444,35.1972222222222,
Кафтино,052607,Кафтино,57.9341666666667,34.3033333333333,
Кафыр-Кумух (рзд),543087,Кафыр-Кумух,42.8380555555556,47.155,
Каховка,416801,Каховка,50.7947222222222,129.2175,
Кача,890703,Кача,44.7730555555556,33.5436111111111,
Качалай (рзд),542224,Качалай,43.705,46.7080555555556,
Качалино,614600,Качалино,49.1202777777778,44.0644444444444,
Качелай,641735,Качелай,53.9344444444444,45.6611111111111,
Качканар,773008,Качканар,58.705,59.4838888888889,
Качусово,827852,Качусово,51.9502777777778,82.4519444444445,
Кашин,050809,Кашин,57.3583333333333,37.6133333333333,
Кашира-Пассажирская,191804,Кашира,58.8775,32.7944444444444,
Кашпир,636101,Кашпир,53.0416666666667,48.4127777777778,
Каштан,880638,Каштан,56.1152777777778,89.25,
Кая,932809,Кая,42.0777777777778,47.2027777777778,
Каясан,829504,Каясан,55.2061111111111,62.2430555555556,
КАМЕННЫЙ КАРЬЕР,253712,Каменный Карьер,52.9983333333333,87.5155555555556,
Кварса,255700,Кварса,56.9625,53.9502777777778,
Квашино,487210,Квашино,50.6466666666667,40.8222222222222,
Квашино (стык),901302,Квашино,50.6466666666667,40.8222222222222,
Квашино (эксп.),487205,Квашино,50.6466666666667,40.8222222222222,
Кедровка,785109,Кедровка,53.1261111111111,87.3125,
Кедровый,988005,Кедровый,43.0372222222222,131.528333333333,
Кедрозеро,010801,Кедрозеро,62.3633333333333,34.4930555555556,
Кез,761903,Кез,57.8963888888889,53.7138888888889,
Келарева Горка,297116,Келарева Горка,61.0608333333333,41.4536111111111,
Кемерово,870104,Кемерово,55.3541666666667,86.0897222222222,
Кемля,246720,Кемля,54.69,45.2552777777778,
Кемский (рзд),882224,Кемский,64.9730555555556,32.8625,
Кемчуг,890502,Кемчуг,57.0233333333333,91.4719444444444,
Кемь,013208,Кемь,64.9544444444444,34.595,
Кенада,966608,Кенада,50.1363888888889,139.571666666667,
Кенай,966400,Кенай,50.1927777777778,138.5975,
Кендагиры,950525,Кендагиры,53.455,118.540555555556,
Кензино,631108,Кензино,53.7641666666667,40.3791666666667,
Керамик,781004,Керамик,59.3197222222222,31.3205555555556,
Кердем,914302,Кердем,61.4313888888889,129.195555555556,
Керженец,265900,Керженец,56.9075,44.6297222222222,
Керки,286709,Керки,63.7305555555556,54.2038888888889,
Керки,759706,Керки,63.7305555555556,54.2038888888889,
Керки (эксп.),759802,Керки,63.7305555555556,54.2038888888889,
Керчик (рзд),512680,Керчик,47.8291666666667,40.5761111111111,
Керчь,471103,Керчь,45.3561111111111,36.4672222222222,
Керчь,867309,Керчь,45.3561111111111,36.4672222222222,
Кершаль (рзд),777812,Кершаль,60.9697222222222,61.7713888888889,
Кесова Гора,051002,Кесова Гора,57.5833333333333,37.2941666666667,
Киан (обп),531376,Киан,44.5752777777778,42.2116666666667,
Кивер,281264,Кивер,61.3838888888889,47.7105555555556,
Киевский,522536,Киевский,50.5272222222222,43.73,
Кижа,938311,Кижа,54.1255555555556,103.366388888889,
Кизел,768404,Кизел,59.0494444444444,57.6538888888889,
Кизема,298706,Кизема,61.1252777777778,44.8197222222222,
Кизилюрт,542807,Кизилюрт,43.2038888888889,46.8727777777778,
Кизляр,542205,Кизляр,43.7022222222222,44.5955555555556,
Кизнер,254203,Кизнер,56.2833333333333,51.5086111111111,
Киик,679501,Киик,55.2475,84.6936111111111,
Кикерино,074108,Кикерино,59.4619444444444,29.6308333333333,
Кильты (рзд),844720,Кильты,52.6163888888889,79.1244444444444,
Кимасозеро (рзд),027713,Кимасозеро,64.3755555555556,31.2263888888889,
Кимильтей,922900,Кимильтей,54.1333333333333,101.978333333333,
Кимкан,961445,Кимкан,48.985,131.420277777778,
Кимовск,227202,Кимовск,53.9697222222222,38.5380555555556,
